studentID,assignmentID,problemID,is_final,status,pre_score,coefficient
447,182,277,0,1,3000,3
447,182,277,0,1,0,3
447,182,195,0,1,0,3
447,182,277,0,0,0,3
447,171,371,0,1,0,3
447,160,111,1,1,10000,3
447,160,224,1,1,10000,3
447,160,78,1,1,2000,3
447,171,371,1,1,10000,3
447,171,209,1,1,10000,3
447,171,83,1,1,10000,3
447,171,355,1,1,10000,3
447,171,270,1,1,10000,3
447,171,321,1,1,10000,3
447,171,85,1,1,10000,3
447,171,348,1,1,10000,3
447,171,351,1,1,10000,3
447,171,268,1,1,10000,3
447,182,277,1,1,10000,3
447,160,258,0,0,0,3
447,160,258,1,1,10000,3
448,70,188,0,1,0,3
448,70,188,1,1,10000,3
448,70,350,0,1,0,3
448,70,350,1,1,10000,3
448,70,219,0,0,0,3
448,70,307,0,0,0,3
448,70,307,0,1,0,3
448,70,307,1,1,10000,3
448,70,192,0,0,0,3
448,70,192,0,1,0,3
448,70,192,1,1,10000,3
448,70,125,0,0,0,3
448,70,219,0,1,5000,3
448,70,219,1,1,10000,3
448,70,283,0,1,0,3
448,70,283,1,1,10000,3
448,70,374,1,1,10000,3
448,70,125,1,1,10000,3
448,70,335,0,1,0,3
448,70,335,0,1,3000,3
448,70,335,1,1,10000,3
448,70,259,1,1,10000,3
448,49,172,0,0,0,3
448,49,172,1,1,10000,3
448,49,29,0,0,0,3
448,49,29,1,1,10000,3
448,49,10,0,1,8571,3
448,49,10,1,1,10000,3
448,49,203,0,0,0,3
448,49,203,0,1,3500,3
448,49,203,0,1,6000,3
448,49,203,1,1,10000,3
448,49,216,0,0,0,3
448,49,216,0,1,5000,3
448,49,216,1,1,10000,3
448,49,47,0,1,5000,3
448,49,47,1,1,10000,3
448,49,421,0,1,7000,3
448,49,421,0,1,8000,3
448,49,421,0,0,0,3
448,49,421,1,1,10000,3
448,49,341,0,1,0,3
448,49,341,1,1,10000,3
448,160,361,0,1,1000,3
448,160,361,0,1,0,3
448,160,361,1,1,6000,3
448,49,416,0,1,0,3
448,49,416,0,1,7272,3
448,49,416,1,1,10000,3
448,49,55,0,1,0,3
448,49,55,0,1,4000,3
448,49,55,1,1,9000,3
448,49,55,0,1,9000,3
448,92,346,1,1,10000,3
448,92,33,1,1,9444,3
448,92,232,1,1,10000,3
448,92,30,1,1,10000,3
448,92,382,1,1,10000,3
448,92,430,1,1,10000,3
448,92,0,1,1,10000,3
448,131,260,0,0,0,3
448,131,260,1,1,10000,3
448,131,108,0,0,0,3
448,131,108,1,1,10000,3
448,131,287,0,0,0,3
448,131,287,0,1,0,3
448,131,287,0,1,9000,3
448,131,287,1,1,10000,3
448,131,429,0,1,6000,3
448,131,429,0,1,5000,3
448,131,429,0,1,7000,3
448,131,429,1,1,9000,3
448,131,429,0,1,4000,3
448,131,429,0,1,9000,3
448,131,230,0,0,0,3
448,131,230,1,1,10000,3
448,144,202,0,1,3461,3
448,144,222,1,1,0,3
448,144,202,0,1,3846,3
448,144,202,0,1,0,3
448,144,202,0,1,4615,3
448,144,202,1,1,10000,3
448,139,193,0,0,0,3
448,139,193,0,1,0,3
448,139,193,1,1,3636,3
448,139,193,0,1,2727,3
448,107,410,0,0,0,3
448,107,410,1,1,10000,3
448,107,397,1,1,3125,3
448,107,104,0,1,6153,3
448,107,104,1,1,10000,3
449,162,188,0,0,0,3
449,162,188,0,1,10000,3
449,162,350,0,1,0,3
449,162,350,0,1,5000,3
449,162,350,1,1,10000,3
449,162,188,1,1,10000,3
449,162,219,0,0,0,3
449,162,219,0,1,5000,3
449,162,307,0,1,0,3
449,162,192,0,1,0,3
449,162,374,1,1,10000,3
449,162,335,0,0,0,3
449,162,192,1,1,10000,3
449,162,307,1,1,10000,3
449,162,259,1,1,10000,3
449,162,335,1,1,10000,3
449,162,125,1,1,10000,3
449,68,29,0,1,0,3
449,162,219,1,1,10000,3
449,68,172,0,0,0,3
449,68,172,0,1,0,3
449,68,172,1,1,10000,3
449,68,29,0,0,0,3
449,68,29,1,1,10000,3
449,68,10,0,1,1428,3
449,68,10,1,1,10000,3
449,68,216,1,1,10000,3
449,68,47,0,1,8000,3
449,68,47,0,1,6000,3
449,68,47,1,1,10000,3
449,68,341,0,1,0,3
449,68,341,0,1,8461,3
449,68,416,0,1,2727,3
449,68,421,0,1,9000,3
449,68,421,1,1,10000,3
449,68,203,1,1,10000,3
449,68,416,1,1,9090,3
449,68,341,0,0,0,3
449,68,341,1,1,10000,3
449,187,346,0,1,7000,3
449,187,232,1,1,10000,3
449,187,33,0,1,9444,3
449,187,30,1,1,10000,3
449,187,118,1,1,10000,3
449,187,33,1,1,10000,3
449,187,346,1,1,10000,3
449,187,290,1,1,10000,3
449,153,260,0,1,7000,3
449,153,260,1,1,10000,3
449,153,108,0,0,0,3
449,153,108,1,1,10000,3
449,153,287,1,1,10000,3
449,153,230,1,1,10000,3
449,153,424,1,1,10000,3
449,153,91,1,1,10000,3
449,153,91,0,1,10000,3
449,153,129,1,1,10000,3
449,146,361,1,1,6000,3
449,146,361,0,1,6000,3
449,146,361,0,1,0,3
449,146,111,1,1,10000,3
449,146,224,1,1,10000,3
449,146,75,1,1,10000,3
449,146,247,0,0,0,3
449,146,247,1,1,10000,3
449,146,229,1,1,10000,3
449,146,278,1,0,0,3
449,59,83,0,0,0,3
449,59,83,1,1,10000,3
449,59,355,1,1,10000,3
449,59,321,1,1,10000,3
449,59,85,0,0,0,3
449,59,85,0,1,6000,3
449,59,371,0,1,0,3
449,59,348,0,0,0,3
449,59,348,0,1,2000,3
449,59,348,1,1,10000,3
449,59,85,1,1,8000,3
449,59,85,0,1,8000,3
449,59,270,0,1,1000,3
449,59,270,1,1,10000,3
449,59,371,1,1,6000,3
449,59,371,0,1,4000,3
449,59,351,0,1,0,3
449,59,351,1,1,10000,3
449,59,351,0,1,10000,3
449,17,277,0,0,0,3
449,17,277,1,1,10000,3
449,17,45,1,1,10000,3
449,17,64,1,1,10000,3
449,17,57,1,1,10000,3
449,17,190,1,1,10000,3
449,17,262,1,1,10000,3
449,17,142,1,1,10000,3
449,65,275,0,1,4000,3
449,65,275,0,1,3000,3
449,65,275,1,1,10000,3
449,65,274,1,1,10000,3
449,65,282,0,1,0,3
449,65,282,0,1,1000,3
449,65,282,1,1,5000,3
449,65,115,1,1,10000,3
449,65,2,1,1,8000,3
449,65,2,0,1,8000,3
449,65,2,0,1,1000,3
449,65,2,0,1,7000,3
449,65,207,0,1,2000,3
449,65,207,0,1,0,3
449,65,207,1,1,10000,3
449,65,372,0,1,0,3
449,65,372,1,1,8000,3
449,21,418,0,0,0,3
449,21,418,1,1,9000,3
449,21,11,0,0,0,3
449,21,11,1,1,5000,3
450,162,188,0,0,0,3
450,162,188,1,1,10000,3
450,162,350,1,1,8000,3
450,162,219,0,0,0,3
450,162,219,0,1,0,3
450,162,219,0,1,10000,3
450,162,307,0,0,0,3
450,162,307,0,1,0,3
450,162,307,1,1,10000,3
450,162,192,0,1,0,3
450,162,192,1,1,6000,3
450,162,125,1,1,10000,3
450,162,374,0,0,0,3
450,162,374,1,1,10000,3
450,162,335,1,1,8000,3
450,162,259,0,0,0,3
450,162,259,0,1,0,3
450,162,259,1,1,10000,3
450,162,280,1,1,0,3
450,162,280,0,1,0,3
450,68,172,0,0,0,3
450,68,172,1,1,7000,3
450,68,29,0,0,0,3
450,68,29,0,1,0,3
450,68,29,1,1,10000,3
450,68,10,1,1,714,3
450,68,216,1,1,10000,3
450,68,47,1,1,7000,3
450,68,421,1,1,9000,3
450,68,341,1,1,10000,3
450,68,416,1,1,7272,3
450,68,55,1,0,0,3
450,68,55,0,0,0,3
450,68,55,0,1,0,3
450,187,346,1,1,7000,3
450,187,33,0,1,0,3
450,187,33,1,1,10000,3
450,187,232,0,1,0,3
450,187,232,1,1,10000,3
450,187,382,1,1,7000,3
450,187,118,1,1,4000,3
450,187,118,0,1,4000,3
450,187,290,1,1,10000,3
450,187,30,0,1,0,3
450,187,30,1,1,10000,3
450,187,430,1,1,10000,3
450,187,0,1,1,10000,3
450,187,214,1,1,10000,3
450,153,260,1,0,0,3
450,146,361,0,0,0,3
450,146,361,1,1,10000,3
450,146,32,1,1,10000,3
450,146,278,0,0,0,3
450,146,278,1,1,10000,3
450,146,229,0,0,0,3
450,146,229,1,1,10000,3
450,146,224,1,1,10000,3
450,146,224,0,0,0,3
450,146,78,1,1,10000,3
450,146,75,1,1,10000,3
450,146,258,1,1,10000,3
450,146,247,1,1,10000,3
450,146,111,1,1,10000,3
450,59,371,1,1,10000,3
450,59,371,0,1,10000,3
450,59,209,1,1,2000,3
450,59,209,0,1,2000,3
450,59,83,1,1,10000,3
450,59,355,1,1,10000,3
450,59,270,1,1,10000,3
450,59,321,1,1,10000,3
450,59,85,1,1,10000,3
450,59,348,1,1,10000,3
450,17,277,1,1,10000,3
450,17,26,1,1,10000,3
450,17,45,1,1,10000,3
450,17,64,1,1,10000,3
450,17,57,1,1,10000,3
450,17,190,1,1,10000,3
450,17,262,1,1,10000,3
450,17,195,1,1,10000,3
450,17,142,1,1,10000,3
450,17,179,1,1,10000,3
450,21,418,1,1,10000,3
450,21,208,1,1,10000,3
450,21,11,1,1,10000,3
450,21,25,1,1,10000,3
450,21,44,1,1,10000,3
450,21,102,1,1,10000,3
450,21,70,1,1,10000,3
450,21,77,1,1,10000,3
450,21,254,1,1,10000,3
450,21,196,1,1,10000,3
451,32,324,0,1,10000,3
451,151,198,0,1,0,3
451,151,198,0,1,10000,3
451,151,311,1,1,10000,3
451,151,163,0,1,0,3
451,151,163,1,1,10000,3
451,151,198,1,1,10000,3
451,104,188,0,1,2000,3
451,104,188,0,1,10000,3
451,104,350,1,1,10000,3
451,104,307,0,1,2000,3
451,104,307,1,1,10000,3
451,104,192,1,1,10000,3
451,104,125,1,1,10000,3
451,104,280,0,1,0,3
451,104,280,1,1,10000,3
451,104,374,1,1,10000,3
451,104,259,1,1,10000,3
451,104,172,1,1,10000,3
451,104,29,0,1,0,3
451,104,29,1,1,10000,3
451,104,10,0,1,8571,3
451,104,10,0,1,0,3
451,104,10,1,1,10000,3
451,104,216,0,1,5000,3
451,104,203,0,0,0,3
451,104,203,0,1,6000,3
451,104,203,1,1,10000,3
451,104,216,1,1,10000,3
451,104,47,0,1,3000,3
451,104,47,1,1,10000,3
451,104,421,1,1,10000,3
451,104,341,0,1,0,3
451,104,341,0,1,4615,3
451,104,341,0,1,9230,3
451,104,341,1,1,10000,3
451,104,416,0,1,4545,3
451,104,416,0,1,1818,3
451,104,416,0,1,9090,3
451,104,416,1,1,10000,3
451,104,188,1,1,10000,3
451,104,55,0,1,5000,3
451,104,55,1,1,10000,3
451,181,47,1,1,10000,3
451,181,421,0,1,5000,3
451,181,421,1,1,10000,3
451,181,341,1,1,10000,3
451,181,416,1,1,10000,3
451,181,55,1,1,10000,3
451,181,346,0,1,9000,3
451,181,346,1,1,10000,3
451,181,33,0,1,8888,3
451,181,33,0,1,9444,3
451,181,33,0,1,6111,3
451,181,33,0,1,5555,3
451,181,33,0,0,0,3
451,181,33,0,1,0,3
451,181,33,0,1,4444,3
451,181,33,1,1,10000,3
451,181,232,0,0,0,3
451,181,232,0,1,0,3
451,181,232,1,1,10000,3
451,181,30,1,1,10000,3
451,181,133,0,1,9000,3
451,181,382,0,1,7000,3
451,181,133,1,1,10000,3
451,181,382,1,1,10000,3
451,181,430,0,1,1666,3
451,181,430,0,0,0,3
451,181,430,0,1,3333,3
451,181,290,0,1,4285,3
451,181,290,0,1,7142,3
451,181,290,0,1,1428,3
451,181,290,0,1,3571,3
451,181,290,0,1,8571,3
451,181,290,0,0,0,3
451,181,290,1,1,10000,3
451,181,430,1,1,10000,3
451,181,118,1,1,10000,3
451,181,214,0,1,0,3
451,181,214,0,1,666,3
451,181,214,1,1,10000,3
451,181,187,1,1,10000,3
451,181,244,1,1,10000,3
451,181,28,0,1,8000,3
451,181,28,1,1,10000,3
451,181,71,0,1,0,3
451,181,71,0,1,6666,3
451,181,71,1,1,10000,3
451,181,0,0,1,0,3
451,181,0,1,1,10000,3
451,87,260,0,1,1000,3
451,87,260,0,1,5000,3
451,87,260,1,1,10000,3
451,87,108,0,1,5000,3
451,87,108,1,1,10000,3
451,87,287,0,1,3000,3
451,87,287,1,1,10000,3
451,87,287,0,1,10000,3
451,87,429,0,1,8000,3
451,87,429,0,1,9000,3
451,87,230,1,1,10000,3
451,87,389,0,0,0,3
451,87,389,1,1,10000,3
451,87,423,1,1,10000,3
451,87,424,0,1,0,3
451,87,424,1,1,10000,3
451,87,91,0,0,0,3
451,87,429,0,1,4000,3
451,87,429,1,1,10000,3
451,87,91,1,1,10000,3
451,87,129,1,1,10000,3
451,87,361,0,1,6000,3
451,87,247,0,0,0,3
451,87,247,0,1,8888,3
451,87,247,1,1,10000,3
451,87,361,0,1,0,3
451,87,32,0,1,5333,3
451,87,32,0,1,9333,3
451,87,371,1,1,10000,3
451,87,209,0,1,2000,3
451,87,209,0,1,9000,3
451,87,209,0,1,0,3
451,87,209,1,1,10000,3
451,87,83,1,1,10000,3
451,87,355,0,1,6000,3
451,87,355,1,1,10000,3
451,87,270,1,1,10000,3
451,87,321,0,1,0,3
451,87,321,1,1,10000,3
451,87,85,0,1,8000,3
451,87,85,1,1,10000,3
451,87,348,1,1,10000,3
451,87,351,1,1,10000,3
451,87,268,1,1,10000,3
451,87,258,0,0,0,3
451,87,258,1,1,10000,3
451,87,75,1,1,10000,3
451,87,224,1,1,10000,3
451,87,111,1,1,10000,3
451,87,229,0,0,0,3
451,87,229,0,1,0,3
451,87,32,0,1,7333,3
451,87,32,1,1,10000,3
451,87,229,0,1,6666,3
451,87,229,0,1,5833,3
451,87,278,0,0,0,3
451,87,278,1,1,10000,3
451,87,361,0,0,0,3
451,87,361,1,1,10000,3
451,87,78,0,0,0,3
451,87,78,1,1,10000,3
451,87,229,1,1,10000,3
451,43,277,0,1,3000,3
451,43,277,1,1,10000,3
451,43,26,1,1,10000,3
451,43,45,0,1,3500,3
451,43,64,1,1,10000,3
451,43,57,1,1,10000,3
451,43,190,0,1,4000,3
451,43,190,1,1,10000,3
451,43,262,1,1,10000,3
451,43,195,0,1,6000,3
451,43,195,0,1,8000,3
451,43,142,1,1,10000,3
451,43,179,0,1,0,3
451,43,179,1,1,10000,3
451,43,418,0,0,0,3
451,43,418,0,1,8000,3
451,43,418,1,1,10000,3
451,43,195,0,1,7000,3
451,43,195,0,1,0,3
451,43,195,0,0,0,3
451,43,195,0,1,5000,3
451,43,207,1,1,10000,3
451,43,372,0,1,8000,3
451,43,372,1,1,10000,3
451,43,2,0,1,7000,3
451,43,2,1,1,10000,3
451,43,92,1,1,10000,3
451,43,282,0,1,1000,3
451,43,282,0,1,5000,3
451,43,282,0,1,0,3
451,43,115,1,1,10000,3
451,43,274,1,1,10000,3
451,43,275,1,1,10000,3
451,43,77,0,1,1000,3
451,43,141,1,1,10000,3
451,43,45,1,1,10000,3
451,43,303,0,1,1000,3
451,43,303,1,1,10000,3
451,43,14,0,1,9166,3
451,43,206,0,0,0,3
451,43,206,1,1,10000,3
451,43,186,1,1,10000,3
451,43,14,1,1,10000,3
451,43,193,0,1,0,3
451,43,193,1,1,10000,3
451,43,63,1,1,10000,3
451,43,44,0,0,0,3
451,43,44,0,1,1000,3
451,43,282,1,1,10000,3
451,43,77,1,1,10000,3
451,43,44,1,1,10000,3
451,43,152,0,1,0,3
451,43,152,0,1,8000,3
451,43,195,1,1,10000,3
451,43,337,1,1,10000,3
451,43,151,0,1,1000,3
451,43,151,0,1,0,3
451,43,151,0,1,3000,3
451,43,151,1,1,10000,3
451,43,185,1,1,10000,3
451,43,310,0,0,0,3
451,43,152,0,0,0,3
451,43,152,0,1,2000,3
451,43,310,1,1,10000,3
451,43,152,1,1,10000,3
451,86,327,0,0,0,3
451,86,327,1,1,10000,3
451,86,269,0,1,9230,3
451,86,269,1,1,10000,3
451,86,375,0,1,2500,3
451,86,375,0,1,0,3
451,86,329,1,1,10000,3
451,86,87,1,1,10000,3
451,86,344,0,0,0,3
451,86,344,0,1,3571,3
451,86,87,0,0,0,3
451,86,344,1,1,10000,3
451,86,221,0,1,3076,3
451,86,221,0,0,0,3
451,86,221,1,1,10000,3
451,86,221,0,1,2307,3
451,86,221,0,1,6923,3
451,86,221,0,1,10000,3
451,86,34,1,1,10000,3
451,86,84,0,1,2000,3
451,86,84,1,1,10000,3
451,86,84,0,1,10000,3
451,86,145,1,0,0,3
451,86,145,0,1,0,3
451,86,145,0,0,0,3
451,86,375,1,1,10000,3
451,86,164,0,1,8000,3
451,86,164,0,1,5000,3
451,86,164,0,1,7000,3
451,86,164,0,1,4000,3
451,86,164,1,1,10000,3
451,86,366,0,0,0,3
451,86,366,0,1,0,3
451,86,366,0,1,7142,3
451,86,366,0,1,1428,3
451,86,375,0,1,5833,3
451,86,375,0,1,10000,3
451,86,366,1,1,10000,3
451,86,164,0,1,10000,3
451,86,194,0,1,0,3
451,86,194,0,0,0,3
451,86,194,1,1,10000,3
451,86,134,0,1,0,3
451,86,134,1,1,10000,3
452,64,198,0,1,0,3
452,64,311,0,1,0,3
452,64,198,1,1,10000,3
452,64,311,1,1,10000,3
452,64,163,1,1,10000,3
452,64,188,0,0,0,3
452,64,188,0,1,0,3
452,64,188,1,1,10000,3
452,64,350,0,1,0,3
452,64,350,1,1,10000,3
452,64,307,1,1,10000,3
452,64,192,0,1,0,3
452,64,192,0,1,6000,3
452,64,192,0,1,1000,3
452,64,125,1,1,10000,3
452,64,192,1,1,10000,3
452,64,280,0,1,0,3
452,64,280,1,1,10000,3
452,64,374,1,1,10000,3
452,64,335,0,1,8000,3
452,64,335,1,1,10000,3
452,64,259,1,1,10000,3
452,45,172,0,1,0,3
452,45,172,0,1,2000,3
452,45,172,1,1,10000,3
452,45,29,0,1,0,3
452,45,29,1,1,10000,3
452,45,10,1,1,10000,3
452,45,203,0,0,0,3
452,45,203,0,1,3000,3
452,45,203,0,1,0,3
452,45,203,0,1,5500,3
452,45,203,1,1,10000,3
452,45,216,0,0,0,3
452,45,216,0,1,5000,3
452,45,216,1,1,10000,3
452,45,47,0,1,4000,3
452,45,47,1,1,10000,3
452,45,421,0,1,0,3
452,45,421,0,1,7000,3
452,45,421,1,1,10000,3
452,45,341,0,1,0,3
452,45,341,0,1,8461,3
452,45,341,1,1,10000,3
452,45,416,0,1,6363,3
452,45,416,0,1,9090,3
452,45,416,1,1,10000,3
452,45,55,0,1,8000,3
452,45,55,1,1,10000,3
452,45,346,0,0,0,3
452,45,346,0,1,1000,3
452,45,346,0,1,7000,3
452,45,346,1,1,10000,3
452,45,33,0,1,9444,3
452,45,33,0,0,0,3
452,45,33,0,1,1111,3
452,45,33,1,1,10000,3
452,45,232,0,1,4000,3
452,45,232,1,1,10000,3
452,45,30,1,1,10000,3
452,45,133,1,1,10000,3
452,45,382,0,1,0,3
452,45,382,0,1,1000,3
452,45,382,0,0,0,3
452,45,382,1,1,10000,3
452,45,244,1,1,10000,3
452,38,430,1,1,10000,3
452,38,0,1,1,10000,3
452,38,118,1,1,10000,3
452,38,290,1,1,10000,3
452,38,214,0,1,0,3
452,38,214,1,1,10000,3
452,38,260,0,1,7000,3
452,38,260,0,1,5000,3
452,38,260,0,0,0,3
452,38,260,1,1,10000,3
452,38,108,1,1,10000,3
452,38,287,0,0,0,3
452,38,287,1,1,10000,3
452,38,429,0,1,9000,3
452,38,429,0,1,0,3
452,38,429,1,1,10000,3
452,38,230,0,0,0,3
452,38,230,1,1,10000,3
452,38,389,1,1,10000,3
452,38,423,0,0,0,3
452,38,423,0,1,1000,3
452,38,423,1,1,10000,3
452,38,423,0,1,10000,3
452,38,424,1,1,10000,3
452,38,91,1,1,10000,3
452,38,129,0,0,0,3
452,38,129,0,1,8888,3
452,38,361,0,0,0,3
452,38,129,1,1,10000,3
452,38,361,0,1,6000,3
452,38,361,1,1,10000,3
452,38,32,0,1,0,3
452,38,32,1,1,10000,3
452,38,278,0,0,0,3
452,38,111,0,0,0,3
452,38,111,1,1,10000,3
452,38,229,0,0,0,3
452,38,229,0,1,0,3
452,38,229,0,1,6666,3
452,38,229,0,1,833,3
452,38,229,0,1,7500,3
452,38,229,0,1,9166,3
452,38,229,0,1,2500,3
452,38,229,0,1,10000,3
452,38,229,1,1,10000,3
452,38,278,1,1,10000,3
452,38,224,0,0,0,3
452,38,224,1,1,10000,3
452,38,78,0,1,0,3
452,38,78,0,1,1000,3
452,38,78,1,1,10000,3
452,38,75,0,0,0,3
452,38,75,0,1,0,3
452,38,75,1,1,10000,3
452,38,258,0,0,0,3
452,38,258,1,1,10000,3
452,38,247,0,0,0,3
452,38,247,1,1,10000,3
452,26,371,0,1,5000,3
452,26,371,1,1,10000,3
452,26,209,0,0,0,3
452,26,209,0,1,0,3
452,26,209,1,1,10000,3
452,26,83,0,0,0,3
452,26,83,0,1,0,3
452,26,83,0,1,4000,3
452,26,83,1,1,10000,3
452,26,355,0,1,0,3
452,26,355,0,1,2000,3
452,26,355,0,1,3000,3
452,26,355,1,1,10000,3
452,26,270,0,0,0,3
452,26,270,0,1,0,3
452,26,270,1,1,10000,3
452,26,321,0,1,0,3
452,26,321,1,1,10000,3
452,26,85,1,1,10000,3
452,26,348,0,1,5000,3
452,26,348,0,1,9000,3
452,26,348,1,1,10000,3
452,26,351,1,1,10000,3
452,26,268,0,1,7000,3
452,26,268,1,1,10000,3
452,26,277,0,1,3000,3
452,26,277,1,1,10000,3
452,26,26,1,1,10000,3
452,26,45,1,1,10000,3
452,26,64,1,1,10000,3
452,26,57,0,1,0,3
452,26,57,1,1,10000,3
452,26,190,1,1,10000,3
452,26,262,1,1,10000,3
452,26,195,0,1,9000,3
452,26,195,0,0,0,3
452,26,195,0,1,8000,3
452,26,195,1,1,10000,3
452,26,142,0,1,1000,3
452,26,142,0,1,7000,3
452,26,142,0,1,0,3
452,26,142,0,1,4000,3
452,26,142,0,0,0,3
452,26,142,1,1,10000,3
452,26,179,0,1,5000,3
452,26,179,0,1,7000,3
452,26,179,0,1,0,3
452,26,179,1,1,10000,3
452,26,418,1,1,10000,3
452,26,151,1,1,10000,3
452,26,337,0,1,5000,3
452,26,337,0,1,3000,3
452,26,337,1,1,10000,3
452,26,303,1,1,10000,3
452,26,44,0,0,0,3
452,26,44,1,1,3000,3
452,97,193,0,0,0,3
452,97,193,1,1,10000,3
452,97,186,0,0,0,3
452,97,186,0,1,4166,3
452,97,186,0,1,3333,3
452,97,186,1,1,10000,3
452,20,285,0,1,0,3
452,20,285,1,1,4571,3
452,20,285,0,1,4571,3
452,97,206,0,0,0,3
452,97,206,1,1,10000,3
452,97,14,0,0,0,3
452,97,14,1,1,10000,3
452,97,275,0,0,0,3
452,97,275,1,1,10000,3
452,97,274,1,1,10000,3
452,97,115,0,0,0,3
452,97,115,0,1,0,3
452,97,115,1,1,10000,3
452,97,187,1,1,10000,3
452,97,244,0,1,0,3
452,97,244,0,0,0,3
452,97,244,1,1,10000,3
452,97,28,0,1,4000,3
452,97,28,1,1,10000,3
452,97,71,0,1,0,3
452,97,71,1,1,10000,3
452,97,269,0,1,4615,3
452,97,269,0,1,9230,3
452,97,269,1,1,10000,3
453,32,67,1,1,0,3
453,172,188,0,0,0,3
453,172,188,1,0,0,3
453,5,172,1,1,10000,3
453,5,29,1,1,10000,3
453,5,10,0,1,1428,3
453,5,10,1,1,10000,3
453,5,203,0,0,0,3
453,5,203,1,1,10000,3
453,5,216,0,0,0,3
453,5,216,1,1,10000,3
453,5,421,0,1,9000,3
453,5,421,0,1,8000,3
453,5,421,1,1,10000,3
453,5,341,1,1,10000,3
453,5,47,1,1,10000,3
453,5,416,0,1,8181,3
453,5,416,1,1,9090,3
453,5,416,0,1,9090,3
453,5,55,0,1,6000,3
453,5,55,1,1,10000,3
453,145,346,1,1,10000,3
453,145,33,0,1,8333,3
453,145,33,1,1,10000,3
453,145,232,1,1,10000,3
453,145,30,0,1,1000,3
453,145,30,0,1,2000,3
453,145,30,1,1,10000,3
453,145,382,1,1,10000,3
453,145,0,1,1,10000,3
453,145,118,0,0,0,3
453,145,118,1,1,10000,3
453,145,430,1,1,10000,3
453,145,290,1,1,10000,3
453,123,260,0,0,0,3
453,123,260,1,1,10000,3
453,123,108,1,1,10000,3
453,123,429,1,1,8000,3
453,123,287,0,1,0,3
453,123,287,0,0,0,3
453,123,423,1,1,10000,3
453,123,287,1,1,10000,3
453,123,389,0,1,1000,3
453,123,230,1,1,10000,3
453,123,424,0,1,0,3
453,123,424,1,1,10000,3
453,123,424,0,1,10000,3
453,123,129,0,1,8888,3
453,123,129,1,1,10000,3
453,123,91,1,1,10000,3
453,32,226,1,1,10000,3
453,32,354,0,1,8000,3
453,32,354,1,1,10000,3
453,32,107,0,1,8000,3
453,32,107,1,1,10000,3
453,32,8,1,1,10000,3
453,32,302,0,1,6400,3
453,32,302,1,1,10000,3
453,116,371,0,1,4000,3
453,116,371,1,1,10000,3
453,116,83,1,1,10000,3
453,116,355,1,1,10000,3
453,116,321,0,1,6000,3
453,116,321,0,1,0,3
453,116,321,1,1,9000,3
453,116,321,0,1,9000,3
453,116,270,1,1,10000,3
453,116,85,1,1,9000,3
453,116,348,0,1,4000,3
453,116,348,1,1,10000,3
453,116,348,0,1,10000,3
453,116,351,1,1,10000,3
453,116,268,0,1,5000,3
453,116,268,0,1,1000,3
453,116,111,0,0,0,3
453,116,111,1,1,10000,3
453,116,224,1,1,10000,3
453,116,209,1,1,10000,3
453,116,361,0,1,0,3
453,116,361,0,1,6000,3
453,116,361,1,1,10000,3
453,116,229,0,1,833,3
453,116,278,1,1,10000,3
453,116,78,1,1,10000,3
453,63,381,1,1,9166,3
453,63,153,1,1,4666,3
453,63,136,1,0,0,3
453,63,136,0,0,0,3
453,63,136,0,1,0,3
453,116,75,0,1,0,3
453,116,229,1,1,10000,3
453,116,229,0,1,6666,3
453,116,75,0,0,0,3
453,116,75,1,1,10000,3
453,116,258,0,1,7000,3
453,116,258,1,1,10000,3
453,116,247,1,1,10000,3
453,116,268,1,1,10000,3
453,116,32,1,0,0,3
453,116,32,0,0,0,3
453,116,32,0,1,0,3
453,95,277,1,1,10000,3
453,95,26,1,1,10000,3
453,95,45,0,1,0,3
453,95,64,0,1,5000,3
453,95,64,1,1,10000,3
453,95,57,1,1,10000,3
453,95,190,0,1,0,3
453,95,190,1,1,9000,3
453,95,190,0,1,9000,3
453,95,262,1,1,10000,3
453,95,142,0,1,4000,3
453,95,45,1,1,10000,3
453,95,195,1,1,8000,3
453,95,195,0,1,7000,3
453,95,142,1,1,10000,3
453,95,179,0,1,4000,3
453,95,179,1,1,10000,3
453,95,418,0,0,0,3
453,95,418,1,1,10000,3
453,99,275,1,1,10000,3
453,99,274,1,1,0,3
453,99,207,1,1,10000,3
453,99,274,0,1,0,3
453,95,347,0,1,1000,3
453,95,11,1,1,10000,3
453,95,347,1,1,3000,3
453,95,25,0,1,1000,3
453,95,25,1,1,10000,3
453,95,347,0,1,3000,3
453,95,384,1,1,10000,3
453,95,254,1,1,10000,3
453,95,196,1,1,10000,3
453,95,301,1,1,10000,3
453,95,70,1,0,0,3
453,123,389,1,1,10000,3
453,123,429,0,1,8000,3
453,123,429,0,1,2000,3
453,152,193,1,1,10000,3
453,152,186,1,1,10000,3
453,152,206,1,1,10000,3
453,152,14,1,1,10000,3
453,152,152,0,1,8000,3
453,152,152,1,1,10000,3
453,152,87,1,1,10000,3
453,152,344,0,1,2857,3
453,152,221,0,0,0,3
453,152,221,1,1,10000,3
453,152,344,1,1,10000,3
453,152,366,1,1,5000,3
453,152,366,0,1,5000,3
453,152,366,0,1,714,3
453,176,261,1,1,10000,3
453,176,285,0,1,285,3
453,176,285,0,1,0,3
